file,start_time,end_time,BottlenoseDolphin,CommonDolphin,Grampus_Risso'sDolphin,HarborPorpoise,KillerWhale,Long_FinnedPilotWhale,StripedDolphin,Background
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-07-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_06-49-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-16-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-54-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-55-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_07-25-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_13-20-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-03-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-58-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-59-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_04-28-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-08-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-03-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-55-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-40-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_02-42-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-38-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-14-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_09-25-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-01-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-54-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_22-23-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-57-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-57-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_09-46-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-51-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-35-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_03-04-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-34-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-54-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_23-04-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-56-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_09-14-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-25-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-59-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-37-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-51-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-44-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-05-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_17-18-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-10-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_08-07-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_17-41-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-36-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_01-48-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_22-03-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_16-48-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-35-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-15-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-26-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_11-09-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-19-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_08-48-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_20-11-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-20-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_04-39-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-07-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-14-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-19-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_20-59-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_11-36-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_07-34-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-03-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_19-20-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-32-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_01-00-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-07-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_07-33-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-53-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_18-15-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-00-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-16-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-01-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-50-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-52-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-11-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-25-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_08-09-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-48-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_11-14-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-35-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-02-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_19-00-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_16-50-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_04-58-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_21-18-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-05-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-02-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_17-40-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_01-30-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-38-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-47-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_22-30-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-45-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_09-42-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_07-56-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_07-49-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-15-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_04-29-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_11-34-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-26-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-07-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-57-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_11-37-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_01-35-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-48-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-56-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-14-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-41-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_01-57-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-16-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-02-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-48-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-59-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_07-10-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-34-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_22-02-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_19-53-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_17-30-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-49-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-56-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-18-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-02-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-35-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-02-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_22-57-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_18-02-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-25-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-56-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_01-00-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-32-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-52-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_04-54-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_07-44-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_03-59-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_11-51-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_21-43-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-36-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-41-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-14-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-13-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_19-48-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-25-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_01-00-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-10-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-53-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-29-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-54-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-18-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_01-00-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_01-41-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_14-52-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_11-33-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_09-54-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-11-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-04-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-57-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-58-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_01-57-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-54-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-20-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-14-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-23-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
