SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,Class
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-10-24_38.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,38.0,39.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-11-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,24.0,24.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-11-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,26.0,26.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-11-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,46.0,46.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-21-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,13.0,13.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-23-24_17.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,17.0,19.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-23-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,23.0,23.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-23-24_30.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,30.0,30.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-30-24_18.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,18.0,19.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-30-24_48.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,48.0,48.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-31-24_50.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,50.0,51.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-39-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,4.0,4.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-39-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,11.0,11.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-39-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,13.0,13.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-39-24_17.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,17.0,17.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-39-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,42.0,43.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-51-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-51-24.wav,36.0,36.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-57-24_29.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-57-24.wav,29.0,32.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_01-01-24_43.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-01-24.wav,43.0,44.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-15-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,10.0,10.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-15-24_13.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,13.0,14.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-15-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,26.0,26.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-15-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,43.0,43.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-15-24_45.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-15-24.wav,45.0,46.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_1.0_1.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,1.0,1.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,3.0,3.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_7.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,7.0,8.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,11.0,11.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,20.0,20.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,26.0,26.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_30.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,30.0,31.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,36.0,36.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-21-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,38.0,38.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-25-24_6.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-25-24.wav,6.0,6.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_05-25-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-25-24.wav,24.0,24.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_14-16-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,3.0,3.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_14-16-24_54.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,54.0,54.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_14-17-24_2.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-17-24.wav,2.0,2.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_14-17-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-17-24.wav,23.0,23.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_14-17-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-17-24.wav,51.0,51.0,CLICK
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_03-29-24_0.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-29-24.wav,0.0,59.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_04-58-24_0.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-58-24.wav,0.0,59.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_05-01-24_29.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-01-24.wav,29.0,44.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_05-02-24_55.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-02-24.wav,55.0,59.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_05-08-24_39.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-08-24.wav,39.0,59.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_08-44-24_25.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-44-24.wav,25.0,9.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_08-48-24_0.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-48-24.wav,0.0,31.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_08-51-24_43.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-51-24.wav,43.0,7.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-03-24_4.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-03-24.wav,4.0,20.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-39-24_28.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-39-24.wav,28.0,47.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-42-24_0.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,0.0,2.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-42-24_5.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,5.0,7.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-29_08-43-24_28.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_08-43-24.wav,28.0,44.0,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_03-59-24_1.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-59-24.wav,1.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_04-57-24_0.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-57-24.wav,0.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_05-01-24_0.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-01-24.wav,0.0,28.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_05-01-24_45.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-01-24.wav,45.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_05-02-24_40.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-02-24.wav,40.0,54.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_05-08-24_2.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-08-24.wav,2.0,38.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_08-16-24_0.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-16-24.wav,0.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_08-43-24_0.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-43-24.wav,0.0,24.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_08-44-24_10.0_25.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-44-24.wav,10.0,25.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_08-47-24_47.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-47-24.wav,47.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_08-48-24_32.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-48-24.wav,32.0,45.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_08-50-24_25.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-50-24.wav,25.0,42.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_08-51-24_8.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-51-24.wav,8.0,15.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_12-01-24_49.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-01-24.wav,49.0,32.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_12-17-24_27.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-17-24.wav,27.0,17.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-03-24_0.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-03-24.wav,0.0,3.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-05-24_21.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-05-24.wav,21.0,26.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-39-24_0.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-39-24.wav,0.0,27.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-39-24_48.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-39-24.wav,48.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-41-24_57.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-41-24.wav,57.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-42-24_3.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,3.0,4.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-42-24_8.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,8.0,16.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-46-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-46-24.wav,0.0,0.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-00-24_27.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,27.0,28.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-07-24_45.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,45.0,47.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-07-24_49.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,49.0,51.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-11-24_57.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,57.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-12-24_5.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,5.0,7.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-12-24_10.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,10.0,11.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-23-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,54.0,55.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_01-36-24_56.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-36-24.wav,56.0,58.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_08-43-24_0.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_08-43-24.wav,0.0,27.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_08-43-24_45.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_08-43-24.wav,45.0,59.0,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-01-24_50.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-01-24.wav,50.0,51.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-03-24_5.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-03-24.wav,5.0,5.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-05-24_7.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-05-24.wav,7.0,8.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-05-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-05-24.wav,20.0,20.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-05-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-05-24.wav,23.0,24.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-14-24_17.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-14-24.wav,17.0,17.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-18-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-18-24.wav,52.0,52.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-33-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,10.0,10.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-33-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,13.0,13.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-33-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,36.0,36.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-34-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-34-24.wav,4.0,4.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-34-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-34-24.wav,12.0,12.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-34-24_15.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-34-24.wav,15.0,16.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-39-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-39-24.wav,4.0,4.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-39-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-39-24.wav,42.0,42.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-44-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-44-24.wav,50.0,50.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_08-47-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-47-24.wav,13.0,13.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-00-24_14.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-00-24.wav,14.0,15.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-08-24_35.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-08-24.wav,35.0,35.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-17-24_35.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-17-24.wav,35.0,35.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-17-24_49.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-17-24.wav,49.0,49.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-20-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,11.0,11.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-20-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,20.0,20.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-20-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,22.0,22.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-37-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,4.0,4.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-40-24_49.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,49.0,49.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-00-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-00-24.wav,36.0,36.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-08-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-08-24.wav,31.0,31.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-08-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-08-24.wav,34.0,34.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-42-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,7.0,7.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-42-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,31.0,31.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-42-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,33.0,34.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-43-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-43-24.wav,23.0,23.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-45-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-45-24.wav,24.0,24.0,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-29_14-48-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-48-24.wav,39.0,39.0,Golpe
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-47-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-47-24.wav,39.0,39.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-47-24_55.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-47-24.wav,55.0,56.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-48-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-48-24.wav,4.0,4.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-48-24_9.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-48-24.wav,9.0,9.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-48-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-48-24.wav,29.0,29.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-50-24_1.0_1.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-50-24.wav,1.0,1.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-50-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-50-24.wav,42.0,42.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-51-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-51-24.wav,10.0,10.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-51-24_24.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-51-24.wav,24.0,27.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-51-24_34.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-51-24.wav,34.0,40.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-52-24_15.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-52-24.wav,15.0,17.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-52-24_48.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-52-24.wav,48.0,49.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-54-24_33.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-54-24.wav,33.0,35.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-54-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-54-24.wav,58.0,59.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-56-24_50.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-56-24.wav,50.0,51.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-56-24_56.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-56-24.wav,56.0,57.0,Toque
