SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,StartSample,EndSample,Class
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_22-00-24_22.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_22-00-24.wav,22.0,23.0,5632001,6144000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-00-24_5.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,5.0,5.0,1280001,1536000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN6_PINPON/channelA_2024-05-29_00-00-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,10.0,10.0,2560001,2816000,UNKNOWN6_PINPON
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-00-24_27.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,27.0,28.0,6912001,7424000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-00-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,40.0,40.0,10240001,10496000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-00-24_46.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,46.0,48.0,11776001,12544000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-00-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,55.0,55.0,14080001,14336000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-02-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,3.0,3.0,768001,1024000,CLICK
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-02-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,11.0,11.0,2816001,3072000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-02-24_18.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,18.0,19.0,4608001,5120000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-02-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,22.0,22.0,5632001,5888000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-02-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,29.0,29.0,7424001,7680000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-02-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,42.0,43.0,10752001,11264000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-02-24_45.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,45.0,49.0,11520001,12800000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-02-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,51.0,52.0,13056001,13568000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-02-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,52.0,52.0,13312001,13568000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-03-24_2.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-03-24.wav,2.0,4.0,512001,1280000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-03-24_9.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-03-24.wav,9.0,9.0,2304001,2560000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-03-24_11.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-03-24.wav,11.0,14.0,2816001,3840000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-03-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-03-24.wav,16.0,16.0,4096001,4352000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-03-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-03-24.wav,53.0,53.0,13568001,13824000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-05-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,10.0,10.0,2560001,2816000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_12.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,12.0,13.0,3072001,3584000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,16.0,16.0,4096001,4352000,CLICK
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-05-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,19.0,19.0,4864001,5120000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_20.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,20.0,21.0,5120001,5632000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-05-24_20.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,20.0,22.0,5120001,5888000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-05-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,27.0,27.0,6912001,7168000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-05-24_30.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,30.0,31.0,7680001,8192000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_32.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,32.0,32.0,8192001,8448000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-05-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,35.0,36.0,8960001,9472000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-05-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,42.0,43.0,10752001,11264000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,43.0,43.0,11008001,11264000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,46.0,46.0,11776001,12032000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-05-24_47.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,47.0,48.0,12032001,12544000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,51.0,51.0,13056001,13312000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,53.0,53.0,13568001,13824000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,55.0,55.0,14080001,14336000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,57.0,57.0,14592001,14848000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN2200Hz/channelA_2024-05-29_00-06-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,3.0,3.0,768001,1024000,UNKNOWN2200Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,4.0,4.0,1024001,1280000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,29.0,29.0,7424001,7680000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-06-24_29.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,29.0,30.0,7424001,7936000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-06-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,34.0,34.0,8704001,8960000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_44.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,44.0,45.0,11264001,11776000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-06-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,46.0,46.0,11776001,12032000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,47.0,47.0,12032001,12288000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-07-24_2.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,2.0,2.0,512001,768000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-07-24_4.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,4.0,14.0,1024001,3840000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-07-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,8.0,8.0,2048001,2304000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-07-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,10.0,10.0,2560001,2816000,CLICK
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-07-24_17.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,17.0,17.0,4352001,4608000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-07-24_30.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,30.0,33.0,7680001,8704000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-07-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,35.0,36.0,8960001,9472000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-07-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,39.0,39.0,9984001,10240000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-07-24_40.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,40.0,41.0,10240001,10752000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-07-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,43.0,43.0,11008001,11264000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-07-24_45.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,45.0,47.0,11520001,12288000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-07-24_49.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,49.0,51.0,12544001,13312000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-07-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,52.0,52.0,13312001,13568000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-07-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,55.0,55.0,14080001,14336000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-10-24_2.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,2.0,2.0,512001,768000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-10-24_30.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,30.0,32.0,7680001,8448000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-10-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,31.0,31.0,7936001,8192000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-10-24_31.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,31.0,32.0,7936001,8448000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-10-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,34.0,34.0,8704001,8960000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-29_00-10-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,36.0,36.0,9216001,9472000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-10-24_38.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,38.0,39.0,9728001,10240000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-10-24_43.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,43.0,46.0,11008001,12032000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-10-24_53.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,53.0,57.0,13568001,14848000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-11-24_2.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,2.0,2.0,512001,768000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-11-24_17.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,17.0,18.0,4352001,4864000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-11-24_21.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,21.0,21.0,5376001,5632000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-11-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,24.0,24.0,6144001,6400000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-11-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,26.0,26.0,6656001,6912000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_34.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,34.0,35.0,8704001,9216000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_39.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,39.0,40.0,9984001,10496000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,42.0,43.0,10752001,11264000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_42.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,42.0,45.0,10752001,11776000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-11-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,46.0,46.0,11776001,12032000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_48.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,48.0,49.0,12288001,12800000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_48.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,48.0,51.0,12288001,13312000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-11-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,51.0,52.0,13056001,13568000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,54.0,55.0,13824001,14336000,Toque
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-11-24_57.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,57.0,59.0,14592001,15360000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-12-24_5.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,5.0,7.0,1280001,2048000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-12-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,8.0,8.0,2048001,2304000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-12-24_10.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,10.0,11.0,2560001,3072000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_11.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,11.0,13.0,2816001,3584000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_18.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,18.0,21.0,4608001,5632000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,23.0,23.0,5888001,6144000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_25.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,25.0,30.0,6400001,7936000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_32.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,32.0,39.0,8192001,10240000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_58.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,58.0,5.0,14848001,1536000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-21-24_9.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,9.0,9.0,2304001,2560000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-21-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,13.0,13.0,3328001,3584000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-29_00-21-24_15.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,15.0,15.0,3840001,4096000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-21-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,23.0,23.0,5888001,6144000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-29_00-21-24_37.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,37.0,37.0,9472001,9728000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-21-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,38.0,38.0,9728001,9984000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-21-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,40.0,40.0,10240001,10496000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-21-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,50.0,50.0,12800001,13056000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-21-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-21-24.wav,51.0,52.0,13056001,13568000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-29_00-23-24_2.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,2.0,3.0,512001,1024000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-23-24_17.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,17.0,19.0,4352001,5120000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN2200Hz/channelA_2024-05-29_00-23-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,19.0,19.0,4864001,5120000,UNKNOWN2200Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-23-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,23.0,23.0,5888001,6144000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-23-24_25.0_25.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,25.0,25.0,6400001,6656000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-23-24_30.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,30.0,30.0,7680001,7936000,CLICK
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-29_00-23-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-23-24.wav,54.0,55.0,13824001,14336000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-24-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-24-24.wav,28.0,28.0,7168001,7424000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-24-24_44.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-24-24.wav,44.0,46.0,11264001,12032000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-24-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-24-24.wav,47.0,47.0,12032001,12288000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-30-24_6.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,6.0,6.0,1536001,1792000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-30-24_18.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,18.0,18.0,4608001,4864000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-30-24_18.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,18.0,19.0,4608001,5120000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-29_00-30-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,34.0,34.0,8704001,8960000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-30-24_35.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,35.0,57.0,8960001,14848000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-30-24_48.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,48.0,48.0,12288001,12544000,CLICK
